"Active.Material....","Solid.Content....","Comma.Gap..μm.","σ..mg.cm2.","σ..μm.","σ1..mg.cm2..Perpendicular","σ1..μm..Perpendicular","σ2..mg.cm2..Perpendicular","σ2..μm..Perpendicular","σ3..mg.cm2..Perpendicular","σ3..μm..Perpendicular","σ1..mg.cm2..Direction","σ1..μm..Direction","σ2..mg.cm2..Direction","σ2..μm..Direction","σ3..mg.cm2..Direction","σ3..μm..Direction"
94,0.6,75,0.0358592771222366,0.0137264032090478,0.0300991657455591,0.00773725943771554,0.0384401126125906,0.00975319698188341,0.0191990653196185,0.00790130027385085,0.0293721295295085,0.0142668014727255,0.0330660969508098,0.00988960533128039,0.0365603429868487,0.0143662216920476
94,0.6,400,0.007582317252337,0.00635383639771929,0.00585013017383748,0.00453563484279876,0.00260638490401211,0.0049484641268347,0.0076432498132647,0.00585582328902959,0.00910142411978131,0.00651385985496729,0.00580447806346726,0.00453563484279876,0.00668864373025839,0.0067138153650919
94,0.6,200,0.012328966322781,0.00978489904187084,0.00553424739622544,0.00539776168844693,0.0156096016757462,0.00656079851351847,0.00251623418595613,0.00546028402460655,0.0146930656754905,0.00427546458412962,0.0120383649759587,0.00938501817158306,0.00873902227923561,0.0127775312999988
94,0.6,300,0.0116815015070166,0.00711223470716288,0.0131541518245684,0.00728709716797633,0.00703077864185291,0.00298540450934551,0.00603958988362445,0,0.0114252098665335,0.00806451612903226,0.0125359650958279,0.00553436996727203,0.0100586390501578,0.00724786649681629
94,0.6,50,0.0299888752897323,0.0233603718165307,0.0283272758337764,0.0126582278481013,0.0288661529074146,0.0118841475829672,0.018403918453638,0.0290398438636336,0.026000790436044,0.0362618862146947,0.0162218465760535,0.0119848606980771,0.0298877266454032,0.0119848606980771
94,0.58,100,0.0152925458296803,0.00831271295487431,0.00771057923275788,0.00679655920212702,0.0184153794842773,0.00900900900900901,0.0107302371106501,0,0.0159161744824393,0.00675549237915344,0.0124873239953353,0.00675549237915344,0.0166327548546228,0.0104972776216296
94,0.58,75,0.0188899597726449,0.0132311714644958,0.0202702702702702,0.0146729737566465,0.015197173752777,0.0145692778290377,0.0190756418261403,0.00795753728647612,0.0218537989793923,0.00995925043924715,0.00774966804281368,0.00790130027385085,0.0207826562129517,0.0101741982904539
94,0.58,400,0.0069922002679253,0.00613041254969099,0.00651819724285646,0.00554599877150824,0.00547139233870793,0.00500918147808421,0.00265447960402934,0.00309597523219814,0.00514389147821645,0.00554599877150824,0.00695559793475083,0.00658080599941711,0.00814851701399419,0.00580785857237411
94,0.58,200,0.0103042853046855,0.00942825047713017,0.00562276581593034,0.00762126733016204,0.00981230805584258,0.00843936592072899,0.0033775692284452,0.00417956631308372,0.0117070659136846,0.0105145989767516,0.0100401715420904,0.00762126733016203,0.00873603130418962,0.00907218423253029
94,0.58,300,0.0106620860628615,0.00890157273792816,0.00796626026514042,0.00613463948454597,0.00837470132702358,0.00756859373720425,0.00561272206046514,0.00376120628290717,0.0107975095869276,0.00717065886436019,0.0113568906136454,0.00608575789502768,0.00850993716748592,0.0118624295888583
94,0.58,50,0.024790110615297,0.0129252484248543,0.0164830721884315,0.012987012987013,0.026068373965968,0.012987012987013,0.0288032919929238,0.0122975092380269,0.033109284515186,0.0122975092380269,0.0166663011816132,0,0.0209179182528972,0
94,0.68,100,0.0216135187288083,0.00742879726744116,0.0159875722776692,0,0.0232103541274263,0.0099009900990099,0.0245053426999956,0,0.0152490884340397,0.00742879726744116,0.0161683939918107,0.00742879726744116,0.0230792966845568,0.00742879726744116
94,0.68,75,0.0221056020338441,0.0113799531146642,0.0227711241651285,0,0.0171627859511298,0.010752688172043,0.0203682316090404,0.0103227267326503,0.0154292150299587,0.00807244757220141,0.0209152684988898,0.0125510928084701,0.0254622959322374,0.0125510928084701
94,0.68,400,0.0104032122962919,0.0094932403243448,0.0127420437238466,0.0134594192204563,0.00345850932508982,0.00323624595469256,0.00709219858156028,0.00306770837824966,0.0129411776428176,0.0104257207028537,0.00990849474730915,0.00894382999049384,0.00739769374134528,0.00873484046402877
94,0.68,200,0.0102203283793766,0.00725463033292553,0.00480400879792082,0.005702474041827,0.00983362239845853,0.00826273672468469,0.00839965910322203,0.005702474041827,0.0100250388902137,0.00453563484279876,0.00299071659852045,0.00448109815130218,0.0133734614766732,0.00448109815130218
94,0.68,300,0.00772928040957391,0.00490665951152656,0.00678318704933932,0.00583183256805893,0.00884262127657041,0.00316275527227693,0.0052476297482637,0.00401765216583266,0.0091409016645492,0.00633447019121753,0.00622438485560924,0.00425531914893617,0.00591580041196476,0.00316275527227693
94,0.68,50,0.0584881012528676,0.013953488372093,0.0474050736845326,0.0104003161744176,0.0460656419959198,0.0160375074774896,0.0719276715887197,0.013216949181057,0.0358218524031772,0.0103044607258055,0.0840236688383355,0.013216949181057,0.0380295176806535,0.013216949181057
94,0.63,100,0.0345088683950323,0.0164728198201084,0.00490899253157198,0.00878393517001922,0.0371295141773397,0.0176776695296637,0.0275915593013354,0.00900772969664392,0.023103297750981,0.0138886209782596,0.0316373724000015,0.016881394379732,0.0380703125370737,0.00952380952380952
94,0.63,75,0.0316873840853458,0.0111381123164777,0.0246892552432195,0.00795753728647612,0.0375329673940965,0.0105263157894737,0.0195824174804892,0.00795753728647612,0.0325903288367305,0.0146729737566465,0.0286082792897163,0.00790130027385085,0.0322309727695153,0.00790130027385085
94,0.63,400,0.00670033919819587,0.00759135546327478,0.00516995498684651,0.00600267779157579,0.00418788681489407,0.0062111801242236,0.00311326484243811,0.00363113376848821,0.00404960291862684,0.00510310363079829,0.00787742550134973,0.0069240601051261,0.00705326364679215,0.00983731087805694
94,0.63,200,0.0133730104246579,0.00708574316728224,0.0100057771674444,0.00591715976331361,0.0108108108108109,0.00810040397960248,0.00935223259682537,0,0.0137833444967926,0.00558977692637587,0.012027651098297,0.0090386108381772,0.0133612790217293,0.00591715976331361
94,0.63,300,0.00959425907743385,0.00615996688016471,0.00499713233906156,0,0.0102297280936361,0.00788005850005217,0.0067799044649273,0.004149377593361,0.0107095663932549,0.00568704224223126,0.0051110125199995,0.00390666729937319,0.00915844354954844,0.0062861120644113
94,0.63,50,0.0672419552836146,0.0111691265276834,0.0381230351194292,0.0126269068069026,0.077660366573054,0.0126269068069026,0.0669076676032384,0,0.0598170592752207,0.0133333333333333,0.0252538136138052,0,0.04225402223183,0.010027210661434
94,0.71,100,0.0339295969310298,0.00970873786407767,0.0151801299364992,0,0.0279488846318793,0.00970873786407767,0.0324728512243439,0,0.0275304282093331,0.00970873786407767,0.0282555166254423,0.00970873786407767,0.0425682979913242,0.00970873786407767
94,0.71,75,0.0479577240573409,0.0134629120178363,0.0340176341567011,0.0105538325550231,0.0520729254799217,0.0166870744589537,0.0236655950510487,0,0.0453062761645012,0.0166870744589537,0.0462975262262437,0.010633184679497,0.0502707647132084,0.010633184679497
94,0.71,400,0.00854060526158066,0.00753778361444409,0.00734784456345704,0.00508197267613589,0.0051212529551328,0.00319957819541424,0.00837496787545821,0.00968639426282942,0.0114400226118922,0.0115886807127109,0.00581456458093697,0.00253810213110078,0.00654155307457065,0.00521339669505784
94,0.71,200,0.0102945555291808,0.00912680807142771,0.00828941218836652,0.00577230025458406,0.012966130132255,0.0109232551868854,0.00613914116724152,0.00459151535420901,0.0123393204406004,0.00839736379962864,0.0103811757379149,0.0093713204395825,0.00613914116724152,0.00912680807142771
94,0.71,300,0.00925378761351709,0.00633876936769441,0.0056169706211361,0.00324538167997067,0.00815002819603619,0.00497715749301402,0.00718880519110933,0.00502043712338805,0.00607610376125806,0.00646262421242714,0.0117533219364089,0.00661266334048462,0.00899883096084655,0.00502043712338805
94,0.71,50,0.0534193895447596,0.0138125638829526,0.0600398349843986,0,0.0403929026849162,0.0180048280594658,0.0481956081381312,0.0125151642687885,0.0612153071796065,0.00976448898471524,0.0574788455030197,0.0151934281365691,0.0378410883406703,0.0125151642687885
94,0.65,100,0.0281300364558143,0.0125721803552305,0.016918293547846,0.00918320495047464,0.0291304151192246,0.00912395846692319,0.0301286227733985,0.0131728614236986,0.0250486325352388,0.00918320495047464,0.0289322381263976,0.0144262450161277,0.0292242435420422,0.00714398714856163
94,0.65,75,0.0361104145434749,0.0166870744589537,0.0293814760272762,0,0.0411168773805132,0.0222222222222222,0.0322575528334149,0,0.0395158017903611,0.0166870744589537,0.0331987299262026,0.0166870744589537,0.0266716677619455,0.0166870744589537
94,0.65,400,0.00660365950189622,0.00521376433785193,0.00776590366941686,0.0069240601051261,0.00555650442490969,0.0029401529363266,0.00378949011135221,0.00313479623824451,0.00726791128144919,0.00510310363079829,0.00660029287621656,0.00510310363079829,0.00511499572637172,0.0047884803500061
94,0.65,200,0.0158470795552437,0.00976104316961163,0.0154608252718833,0.00819702907677467,0.00975734536192818,0.0055242717280199,0.00941897006694316,0.00556776993060274,0.0120315541009529,0.00556776993060274,0.0100560911266467,0.0117647058823529,0.0198435795355215,0.0081645655952825
94,0.65,300,0.00947776685628496,0.00631857566857239,0.00503729298931813,0.00481125224324688,0.00687319501133719,0.0056713970091027,0.0119591174201004,0.004149377593361,0.00652538377551855,0.00568704224223126,0.0138239223668892,0.00781333459874638,0.0033585939485566,0.0031013425485434
94,0.65,50,0.0365744886820629,0.0123464896604878,0.0386715248519475,0.0129744363520467,0.032117230787759,0.0129744363520467,0.0165560061361687,0.0103044607258055,0.0335170788918596,0.0129744363520467,0.0331113612201171,0.0129744363520467,0.0413433752009717,0.0103044607258055
92.7,0.6,100,0.0223803626059931,0.0123767359479071,0.00965330406505794,0.00705384220031479,0.0186016332951081,0.0138886209782596,0.0238633442289302,0.00705384220031479,0.019422110742232,0.0139754248593737,0.0152101895997398,0.00700961748432536,0.0274132076310497,0.0130066423521062
92.7,0.6,75,0.0449182768711852,0.0101741982904539,0.0443595883087738,0.0101741982904539,0.0342132452803972,0.010752688172043,0.0331657126384605,0.00807244757220141,0.0313850386371332,0.0101741982904539,0.021560591336059,0.0101741982904539,0.0423759865371559,0.0101741982904539
92.7,0.6,400,0.00868515260418605,0.00669065184331134,0.00567733442341604,0.00544331053951817,0.00651085956986741,0.00491443511538415,0.003757071711274,0.00248176246115404,0.00684884281165774,0.00457614386861006,0.0105333545546324,0.00854963211083315,0.00808858685760859,0.00494705304756591
92.7,0.6,200,0.0163165561660299,0.00783736136772687,0.00899188809188114,0.00756533142315167,0.0141371756793555,0.00753767024792991,0.00185641856173686,0.00521850023015902,0.0173477209637619,0.00408787564442375,0.0137798870440668,0.00822083815257276,0.0170986715620443,0.00843936592072899
92.7,0.6,300,0.0115651723698711,0.00973062251443189,0.0144195234757298,0.0119848606980771,0.00625583366778297,0.00393931354421475,0.00444631003255046,0.00398370017569886,0.0102751339430821,0.00807955365195222,0.00974488107079999,0.00898053890243036,0.0136433472729601,0.0115817573753305
92.7,0.6,50,0.0571843742172635,0.0137416376026152,0.0505718856811863,0.0121914962273543,0.0575243015349793,0.0148038530561442,0.0542207401234608,0.0121914962273543,0.0408137878483354,0.00951518288297783,0.0524552866108423,0.012987012987013,0.0725220399447229,0.0121914962273543
92.7,0.58,100,0.0293623733108841,0.0118829440717966,0.0169897614810361,0.00679655920212702,0.0354708559770262,0.0124565124641017,0.0187497679498524,0.00688020916153781,0.0206792193816288,0.00917431192660551,0.0361398575303622,0.0136345608384133,0.0269315200888767,0.0104972776216296
92.7,0.58,75,0.0318709006597264,0.0155445377242691,0.0230582304528814,0.0153155340924643,0.0342536146251579,0.0139766292393819,0.0172310277649594,0,0.0215880575104269,0.0103092783505155,0.0327936188028462,0.0197407651083781,0.0343195338061066,0.0140720328519374
92.7,0.58,400,0.0102909377076335,0.0112027451968411,0.00468033688575396,0.00755739182709785,0.0089610442585123,0.00727283705222829,0.00660386289869989,0.00675483664023503,0.00896282156794016,0.0133979201366063,0.0123475175355471,0.0112365224999989,0.00852243133955912,0.00829598717428101
92.7,0.58,200,0.0157074584322106,0.00783736136772687,0.0136710028753562,0.00756533142315167,0.0103713923577238,0.00753767024792991,0.00922117261495629,0.00521850023015902,0.0122847512952618,0.00408787564442375,0.0150134396317253,0.00822083815257276,0.0182603153333523,0.00843936592072899
92.7,0.58,300,0.00929262489906713,0.00551955237699821,0.00354742683752141,0,0.00848426405902063,0.00376120628290717,0.00641030717911835,0.00300143352684535,0.00975893085672213,0.00613463948454597,0.0100179863333653,0.00613463948454597,0.00784837733519585,0.00401606425702811
92.7,0.58,50,0.0700888734905581,0.0146783966743125,0.0434398682927611,0.0119848606980771,0.0812852800561478,0.019335762425974,0.0614392615774331,0.00951518288297783,0.0551919323506724,0.0119848606980771,0.0931715778415378,0.0187904872058806,0.039883769573692,0
92.7,0.55,100,0.027169858885028,0.0155943089909063,0.0147896649012083,0.0132828281013213,0.0315482538430893,0.018452807600671,0.00958465543594979,0.0101289520910461,0.0277722530263892,0.0120207161096725,0.0219280977874738,0.0216280773801962,0.0304136302484695,0.00869565217391304
92.7,0.55,75,0.0325851192662195,0.0166473334236489,0.0223792543425992,0.00742879726744116,0.0314959083629629,0.0180105846392458,0.0308780253793252,0.00763163132252488,0.0185565807261393,0.0180105846392458,0.0321745646128156,0.0150071676342268,0.0139281861036768,0.0151085674155391
92.7,0.55,400,0.00777282460497059,0.00900877332966508,0.0033160231107105,0.00547084550241043,0.00665723716038704,0.00714056753201134,0.00643917509473525,0.00641513499101625,0.00993242047669156,0.00877888064167785,0.00527305952952446,0.00702035669168806,0.00672288997302338,0.00869565217391304
92.7,0.55,200,0.0137468998465753,0.0107913669064748,0.0178309099566561,0.00740234403162955,0.0128604187759246,0.0114546050759085,0.00647533542270705,0.00887496283617093,0.0150027383047553,0.0114957347171146,0.00651662884498667,0.00401448469928149,0.0151853293891583,0.0135077883999059
92.7,0.55,300,0.00884904350184945,0.0084096586236488,0.00695701285364789,0.007002815093803,0.00910647112286469,0.0052928185181228,0.00316396005516594,0.00580796877272672,0.0100793951328187,0.0093936901797168,0.00683477177748616,0.00580796877272672,0.00865225805320962,0.00828347249344482
92.7,0.55,50,0.0338486370276685,0.0126989354376152,0.0352554314223058,0.00976448898471524,0.0369466872330506,0.012987012987013,0.0192138108595858,0.012987012987013,0.039067379957641,0.0122975092380269,0.0162218465760535,0.0122975092380269,0.0372450865445935,0.012987012987013
92.7,0.69,100,0.0143166943712598,0.00926606587897795,0.0145371145593396,0.00705384220031479,0.0114831191116968,0.00895071874919681,0.0133800465658896,0.00900772969664392,0.0026533087474167,0.00705384220031479,0.00984119777027772,0.00952380952380952,0.0196525530296361,0.00952380952380952
92.7,0.69,75,0.0242266552055925,0.0122867940086573,0.0117833698361492,0.0101741982904539,0.0298039283783356,0.0125510928084701,0.0192993611755493,0.0125510928084701,0.0209800433219527,0,0.0298956518577536,0.0101015254455221,0.0199145584371198,0.0103227267326503
92.7,0.69,400,0.00855721804460208,0.0041119308155568,0.0077481614108742,0.0045458716930735,0.00561374803793226,0.00311500784663677,0.00730573778620764,0.00312879106719711,0.00844207082646348,0.00246534506890826,0.00778645382756583,0.0045458716930735,0.0093576451941551,0.00455591781836206
92.7,0.69,200,0.00992424573090362,0.00733673679446118,0.00939982342418169,0.00839736379962864,0.00978430381019856,0.00577230025458406,0.00944608295478215,0.00459151535420901,0.0099791517428178,0.0070408569413369,0.00890018674943447,0.00579595722284055,0.00995928773719247,0.00579595722284055
92.7,0.69,300,0.0079882152688588,0.0045160273489979,0.00537634408602154,0.00320813196197961,0.010927918876648,0.00405218785780256,0.00407595759926143,0.00407554340741526,0.00789401912523814,0.00591550304966666,0.00492311119476738,0.00321736399640258,0.00990652816090407,0.00320813196197961
92.7,0.69,50,0.0668146386804993,0.0133333333333333,0.0260267710356795,0,0.0725456457679391,0.0133333333333333,0.0368855556781659,0,0.0837358714640398,0.0133333333333333,0.041317442248786,0.0133333333333333,0.0644257512325709,0.0133333333333333
92.7,0.71,100,0.0187990253183449,0.0100682829584382,0.00722950336572055,0,0.021540659228538,0.00718992918810222,0.0190544532276227,0.0142424711942662,0.016190739848822,0.00714398714856163,0.0155612803834225,0.00714398714856163,0.0217268363345969,0.0132575743588992
92.7,0.71,75,0.0325833061709876,0.0119499115590022,0.0165996479428597,0.00790130027385085,0.0203108651508259,0.010752688172043,0.0348635214863798,0.010752688172043,0.0421182276739705,0.0101015254455221,0.0197672250824678,0.0101015254455221,0.0268491449757435,0.0146729737566465
92.7,0.71,400,0.00674818922798995,0.0054170856223922,0.00663323862145607,0.00328886874970487,0.00486264488320603,0.00515223036290274,0.00410336340510826,0.00259104053012722,0.00502011602146146,0.00741961093561164,0.00670088132200477,0.0040093768693724,0.00798628088096633,0.0040093768693724
92.7,0.71,200,0.0119699466586146,0.00743412634116287,0.00815696977074184,0.00584385769575659,0.0117525653899669,0.00579595722284055,0.0131465007370929,0.0062111801242236,0.0130301000866139,0.00712778110110649,0.0107918338682423,0.0062111801242236,0.00929060766955006,0.00712778110110649
92.7,0.71,300,0.00769156778277846,0.00652878895739252,0.00609174646550561,0.00444444444444444,0.00868543864332815,0.00607232050900981,0.00334067295727945,0.0072256334595374,0.00892898023178216,0.00332253785661187,0.00545028843937401,0.00330290690915774,0.00723434616047645,0.00414725384860145
92.7,0.71,50,0.0782122905027933,0.0136986301369863,0.0488085183973459,0.0101179546493203,0.0813006743079539,0.0136986301369863,0.0528509524105277,0.0103044607258055,0.0673575314054563,0.0129744363520467,0.089854425391291,0.0136986301369863,0.0756302521008404,0.0128564869306645
92.7,0.67,100,0.0259266826855149,0.0108934013054646,0.0109420240886439,0,0.0206612574695162,0.0139754248593737,0.0231300981491323,0.00895071874919681,0.0288204955469962,0.00700961748432536,0.0222409014402242,0.0108934013054646,0.0233394944851505,0.0130066423521062
92.7,0.67,75,0.0256173769148991,0.00878179721264236,0.0146859471903635,0,0.0281216784822103,0.0101741982904539,0.0209413328794149,0.00813115628181742,0.0265598961493317,0.00807244757220141,0.0215152159046368,0.0125510928084701,0.0271243505067269,0
92.7,0.67,400,0.00499038382912877,0.0051425947722658,0.00304694753465673,0.00587258975696238,0.00406111972968427,0.00243315340315537,0.00253732926744413,0.00489292774069976,0.0044702162630893,0.00489292774069976,0.00445289730210445,0.00533657896031193,0.0052282689318595,0.00377353117117402
92.7,0.67,200,0.0176408856222018,0.00926126348161496,0.0118187827257276,0,0.0182582529851006,0.0122430673755886,0.00593845083322372,0,0.0143321641388501,0.00578034682080925,0.0191380374023022,0.00791383037546576,0.0187687801179831,0.0122900657148423
92.7,0.67,300,0.00690459769919689,0.0051356637057873,0.00416482259112159,0.00307574687414001,0.00767263427109968,0.0056713970091027,0.00414830194972768,0.004149377593361,0.00553965416232458,0.00307574687414001,0.00540010368177255,0.004149377593361,0.00883616583733673,0.0056713970091027
92.7,0.67,50,0.0673069296350592,0.017924502160367,0.0301511344577763,0.0128564869306645,0.0736356203819631,0.0136986301369863,0.0710254623344441,0.013216949181057,0.0617046472624261,0.020514385114677,0.0762553945000442,0.0160375074774896,0.0598422825928304,0.0136986301369863
96,0.73,75,0.0479113160629564,0.0146437618393555,0.059175887841704,0.010633184679497,0.0337573449375947,0.00825117334870771,0.0356235249939548,0.0152144119026482,0.0535289510004943,0.0153275302067571,0.0444514562102586,0.0105538325550231,0.0445516561137066,0.0152144119026482
96,0.73,100,0.0196184469039506,0.0171740517977557,0.0221281848908602,0.00895071874919681,0.00902206166770969,0.00883883476483184,0.0124921452541314,0.025273535261124,0.0114186675544749,0.00705384220031479,0.0259483267051517,0.0130066423521062,0.018732445644996,0.0235197334432111
